gid,role,role_score,cluster_id,priority_score,evidence
100000000733373100,peripheral,0.4349299769224354,5,0.3029359430604982,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008531133100,transit,0.6723785122945021,5,0.8127224199288257,"Гипотеза транзита: 1 отправ., 3 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000005933757100,peripheral,0.2725,13,0.9888790035587188,"Недостаточно признаков специальной роли: 4 отправителей, 34 получателей. Это не отсутствие риска. Выборка неполная."
100000006490557100,peripheral,0.4747313049358994,7,0.11788256227758007,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008497298100,terminal,0.902520127091254,2,0.4933274021352313,"Возможный конечный получатель: вход ≈600,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000005168487100,peripheral,0.49914976131872985,10,0.7344306049822064,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005799271100,peripheral,0.40709037414885973,10,0.6387900355871886,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000912487100,peripheral,0.4281091279138578,3,0.376779359430605,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007982908100,peripheral,0.4250080190837867,1,0.17526690391459074,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005413948100,peripheral,0.3946507992194696,2,0.755338078291815,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000000724540100,peripheral,0.8456265424298265,4,0.645017793594306,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005730108100,peripheral,0.47653565929732455,0,0.21752669039145908,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002566204100,terminal,0.8748546536604155,8,0.3776690391459075,"Возможный конечный получатель: вход ≈80,8 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000000625169100,peripheral,0.4583690698491655,1,0.06583629893238434,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001114385100,peripheral,0.3952321474416122,3,0.4488434163701068,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002964966100,terminal,0.8710081493600461,3,0.5266903914590747,"Возможный конечный получатель: вход ≈200,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008771814100,peripheral,0.4352580056614057,1,0.1356761565836299,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001241318100,terminal,0.7896633772263917,0,0.3781138790035587,"Возможный конечный получатель: вход ≈53,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001250022100,terminal,0.8616079029927028,7,0.3220640569395018,"Возможный конечный получатель: вход ≈50,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000006534886100,peripheral,0.45960014409221905,5,0.7326512455516014,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000008655035100,peripheral,0.4426662623588206,7,0.4737544483985765,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005932987100,peripheral,0.40300974786982957,32,0.5369217081850534,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008636603100,transit,0.8539649489988659,9,0.9443950177935944,"Гипотеза транзита: 2 отправ., 6 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000008710843100,distributor,0.941010446685879,18,0.958185053380783,"Гипотеза распределения: 13 получателей; выход ≈1,99 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000000917179100,terminal,0.8896958302271696,13,0.5431494661921709,"Возможный конечный получатель: вход ≈94,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004209339100,peripheral,0.3795046829971182,10,0.8812277580071174,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000008765627100,terminal,0.8672987263036533,7,0.34919928825622776,"Возможный конечный получатель: вход ≈60,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002443664100,consolidator,0.5606582060300888,11,0.802491103202847,"Гипотеза сбора: 3 отправителей; вход ≈556,9 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная."
100000008144528100,consolidator,0.7548379995343981,5,0.8171708185053381,"Гипотеза сбора: 5 отправителей; вход ≈1,07 млн ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная."
100000003988112100,peripheral,0.4554532632641337,17,0.7682384341637011,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000008008463100,terminal,0.8650349376143112,7,0.3376334519572954,"Возможный конечный получатель: вход ≈54,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000006679055100,peripheral,0.40316679236748176,3,0.46752669039145905,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007382543100,peripheral,0.401810158501441,26,0.9337188612099644,"Недостаточно признаков специальной роли: 3 отправителей, 5 получателей. Это не отсутствие риска. Выборка неполная."
100000007749092100,peripheral,0.5554899135446687,5,0.5827402135231317,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000004221668100,transit,0.8155568987703428,25,0.9292704626334519,"Гипотеза транзита: 4 отправ., 3 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000008174521100,terminal,0.87185206312772,5,0.5137900355871886,"Возможный конечный получатель: вход ≈82,1 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002692750100,peripheral,0.38494771366337194,7,0.8314056939501779,"Недостаточно признаков специальной роли: 3 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002173070100,peripheral,0.4071297224671717,5,0.48954626334519574,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005911352100,peripheral,0.5088299275393351,36,0.826067615658363,"Недостаточно признаков специальной роли: 2 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000003068941100,transit,0.7740005209588502,0,0.8843416370106761,"Гипотеза транзита: 3 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000001420847100,peripheral,0.42584903940536745,16,0.37944839857651247,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005602999100,peripheral,0.4533915706051873,10,0.8113879003558719,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000000723383100,peripheral,0.4666192363112392,19,0.8536476868327402,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000006977207100,distributor,0.9722640489913545,4,0.9243772241992882,"Гипотеза распределения: 15 получателей; выход ≈4,16 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000001273783100,peripheral,0.41215766189965564,8,0.27402135231316727,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000201868100,transit,0.7340124495289369,5,0.7166370106761566,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000007777377100,transit,0.819235111897791,5,0.8678825622775801,"Гипотеза транзита: 1 отправ., 2 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000004192865100,terminal,0.8243134904464852,27,0.41725978647686834,"Возможный конечный получатель: вход ≈66,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000006901046100,transit,0.5557940471184253,5,0.6761565836298933,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000000437046100,distributor,0.950493930715173,0,0.9919928825622776,"Гипотеза распределения: 42 получателей; выход ≈7,61 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000008765494100,peripheral,0.4347200884424114,1,0.13834519572953738,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008713270100,peripheral,0.4156700288184438,7,0.748220640569395,"Недостаточно признаков специальной роли: 1 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000003603979100,terminal,0.8877111898116198,22,0.6218861209964412,"Возможный конечный получатель: вход ≈165,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000000943371100,peripheral,0.43846887282236824,12,0.4306049822064057,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008672480100,peripheral,0.4533758025916947,1,0.07940391459074733,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008691168100,peripheral,0.4348897828125817,1,0.13745551601423486,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003237045100,peripheral,0.39743835388965265,5,0.6899466192170819,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000008736394100,peripheral,0.44767535441298895,1,0.10097864768683273,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004160650100,distributor,0.9457114553314121,22,0.9008007117437722,"Гипотеза распределения: 10 получателей; выход ≈1,49 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000000629812100,peripheral,0.38507649592021753,53,0.7526690391459074,"Недостаточно признаков специальной роли: 2 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000955444100,peripheral,0.47492046343350725,42,0.17304270462633453,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008731444100,peripheral,0.3028458213256484,0,0.9755338078291815,"Недостаточно признаков специальной роли: 3 отправителей, 9 получателей. Это не отсутствие риска. Выборка неполная."
100000008413748100,distributor,0.9787968299711816,15,0.9724199288256228,"Гипотеза распределения: 18 получателей; выход ≈1,38 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000006787636100,peripheral,0.4486357817539328,5,0.25622775800711745,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005942793100,consolidator,0.7206128249667838,0,0.7726868327402135,"Гипотеза сбора: 4 отправителей; вход ≈55,0 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная."
100000008730846100,transit,0.8589482092789413,10,0.9790925266903915,"Гипотеза транзита: 7 отправ., 3 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000002570206100,terminal,0.919405340494227,15,0.770017793594306,"Возможный конечный получатель: вход ≈167,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000000785800100,transit,0.7340124495289369,54,0.50355871886121,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000007382152100,peripheral,0.43451067473805965,0,0.28558718861209964,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000910216100,peripheral,0.4258766614707955,0,0.8776690391459074,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000003131016100,peripheral,0.405151817348647,4,0.7722419928825622,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000003221384100,terminal,0.9167619620644438,14,0.6316725978647687,"Возможный конечный получатель: вход ≈511,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002156381100,peripheral,0.39674972318416235,10,0.8976868327402135,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002779485100,terminal,0.8583684333301278,4,0.5484875444839857,"Возможный конечный получатель: вход ≈91,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008774237100,peripheral,0.3638907482276311,22,0.43238434163701067,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002628146100,peripheral,0.401166045629456,31,0.4657473309608541,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002852402100,terminal,0.8368846772123268,14,0.302491103202847,"Возможный конечный получатель: вход ≈55,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000006989106100,terminal,0.8523468410913735,7,0.5075622775800712,"Возможный конечный получатель: вход ≈64,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002958343100,peripheral,0.3596307636887608,7,0.8136120996441281,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000008461532100,distributor,0.8707560680832158,24,0.9586298932384342,"Гипотеза распределения: 8 получателей; выход ≈2,53 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000004400305100,distributor,0.99,0,0.994661921708185,"Гипотеза распределения: 82 получателей; выход ≈5,83 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000000297649100,peripheral,0.7326909221902018,9,0.6356761565836299,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000003191430100,terminal,0.8545153450450469,5,0.47330960854092524,"Возможный конечный получатель: вход ≈180,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003275398100,peripheral,0.3812960478038861,22,0.5934163701067615,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005203590100,terminal,0.8767584406089117,7,0.3830071174377224,"Возможный конечный получатель: вход ≈90,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008672603100,peripheral,0.4396406852205298,3,0.27580071174377224,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000718427100,peripheral,0.46538286878317614,1,0.050266903914590745,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003104347100,peripheral,0.3482668291096612,20,0.7406583629893239,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002974256100,peripheral,0.5188061280653998,9,0.20951957295373666,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007173936100,peripheral,0.44411167806673024,28,0.23487544483985764,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002744581100,peripheral,0.4667829218796329,7,0.18238434163701067,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000596954100,peripheral,0.46274569387360265,3,0.8385231316725978,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000004950490100,peripheral,0.4664623382081864,7,0.19973309608540926,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008772058100,terminal,0.8386409388238714,1,0.2188612099644128,"Возможный конечный получатель: вход ≈50,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000000971908100,terminal,0.8763194820317843,7,0.3816725978647687,"Возможный конечный получатель: вход ≈89,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008687492100,peripheral,0.4501637914772707,1,0.08674377224199288,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003159641100,peripheral,0.3954493427017226,56,0.9488434163701067,"Недостаточно признаков специальной роли: 4 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005326681100,peripheral,0.3978132514024397,14,0.4786476868327402,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006888238100,peripheral,0.876292699399628,57,0.4288256227758007,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000001290243100,peripheral,0.43615196262502975,5,0.19350533807829182,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008289539100,peripheral,0.423368241090634,14,0.38389679715302494,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000821507100,terminal,0.8990038387775678,28,0.5533807829181495,"Возможный конечный получатель: вход ≈400,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003086040100,peripheral,0.43748292235177433,0,0.37055160142348753,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002969048100,terminal,0.8826426246414836,7,0.4052491103202847,"Возможный конечный получатель: вход ≈108,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002826669100,terminal,0.9186999084048617,0,0.6846085409252669,"Возможный конечный получатель: вход ≈159,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002293421100,transit,0.5623129680234452,0,0.7829181494661922,"Гипотеза транзита: 2 отправ., 2 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000004732589100,terminal,0.8991181841657983,8,0.47731316725978645,"Возможный конечный получатель: вход ≈227,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003003821100,peripheral,0.4278137150250449,3,0.4919928825622776,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005237935150,peripheral,0.4143097483757022,11,0.22864768683274023,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004463277100,peripheral,0.43928805148148875,27,0.4043594306049822,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006523053100,peripheral,0.5470503098715336,3,0.4092526690391459,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001954903100,peripheral,0.4049932742352098,8,0.30604982206405695,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005328215100,peripheral,0.40533367210610877,8,0.3038256227758007,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004424023100,peripheral,0.5851411474831985,7,0.7882562277580071,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002299948100,peripheral,0.4673508548093339,31,0.13033807829181496,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005105153100,peripheral,0.43705539120741294,0,0.4346085409252669,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001985793100,terminal,0.8971305889876225,25,0.4928825622775801,"Возможный конечный получатель: вход ≈420,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003134934100,consolidator,0.7323499108960247,0,0.8594306049822064,"Гипотеза сбора: 4 отправителей; вход ≈379,4 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная."
100000006240939100,transit,0.7774206226396339,25,0.8345195729537367,"Гипотеза транзита: 1 отправ., 5 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000008656043100,peripheral,0.4303604137458236,1,0.15169039145907473,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002605184100,terminal,0.8586451679692415,14,0.41370106761565834,"Возможный конечный получатель: вход ≈140,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003157333100,peripheral,0.4039728940577341,7,0.304270462633452,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007898453100,transit,0.5613809616655896,3,0.822508896797153,"Гипотеза транзита: 1 отправ., 2 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000002710570100,terminal,0.8680226497203873,29,0.5449288256227758,"Возможный конечный получатель: вход ≈225,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004979498100,transit,0.650480087486136,51,0.7766903914590747,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000001541418100,terminal,0.8928862529454293,2,0.7277580071174378,"Возможный конечный получатель: вход ≈96,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000007797290100,peripheral,0.39405408903280476,0,0.7233096085409253,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000008683818100,peripheral,0.44560340509132523,1,0.10854092526690391,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006567935100,terminal,0.8862758825144716,28,0.49466192170818507,"Возможный конечный получатель: вход ≈200,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002132479100,peripheral,0.7175062330009063,13,0.603202846975089,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002170580100,terminal,0.8898572524669461,8,0.43016014234875444,"Возможный конечный получатель: вход ≈150,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001232297100,peripheral,0.5330061239193082,12,0.6432384341637011,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000002028158100,peripheral,0.3955130554900014,14,0.4853202846975089,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005519998100,transit,0.7926424590329351,32,0.8394128113879004,"Гипотеза транзита: 3 отправ., 3 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000002335358100,terminal,0.8795831225555859,5,0.5880782918149466,"Возможный конечный получатель: вход ≈140,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000007289427100,peripheral,0.46003354299286336,3,0.2139679715302491,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004592467100,peripheral,0.4321139083610005,3,0.22909252669039146,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004993576100,terminal,0.8953752392408647,14,0.5569395017793595,"Возможный конечный получатель: вход ≈167,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001648936100,terminal,0.8777125041289018,7,0.3865658362989324,"Возможный конечный получатель: вход ≈92,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008512552100,transit,0.8833708164380536,15,0.9830960854092526,"Гипотеза транзита: 4 отправ., 6 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000007629096100,transit,0.8642309276254161,30,0.9332740213523132,"Гипотеза транзита: 4 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000001601320100,peripheral,0.714718040050691,7,0.6072064056939501,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005782781100,distributor,0.9559888328530259,7,0.9844306049822064,"Гипотеза распределения: 10 получателей; выход ≈1,26 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000002723538100,distributor,0.9428902460047099,4,0.9786476868327402,"Гипотеза распределения: 12 получателей; выход ≈560,5 тыс. ₸. Исходящий объём преобладает. Выборка неполная."
100000002340562100,peripheral,0.41805390562437966,7,0.5106761565836299,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005939154100,peripheral,0.39844475451813166,5,0.5080071174377224,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004386258100,peripheral,0.4127015289773911,9,0.9372775800711743,"Недостаточно признаков специальной роли: 3 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000008406609100,peripheral,0.43061153460390805,17,0.33229537366548045,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007242833100,transit,0.7454758432786462,9,0.8233985765124555,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000004698193100,peripheral,0.3240089543824838,7,0.8607651245551602,"Недостаточно признаков специальной роли: 2 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000002733905100,peripheral,0.43300883952855845,1,0.8398576512455516,"Недостаточно признаков специальной роли: 3 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000006912294100,peripheral,0.6305385446685879,2,0.5542704626334519,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000003036198100,peripheral,0.41707433104777614,3,0.36743772241992884,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004687099100,peripheral,0.4296982427915673,7,0.2548932384341637,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005242320100,distributor,0.9659257925072047,11,0.9359430604982206,"Гипотеза распределения: 21 получателей; выход ≈8,94 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000008762832100,peripheral,0.44251320574195374,3,0.6147686832740213,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002489253100,terminal,0.8503114905140701,5,0.24777580071174377,"Возможный конечный получатель: вход ≈51,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004756901100,terminal,0.8862541908517878,5,0.568950177935943,"Возможный конечный получатель: вход ≈153,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008749989100,peripheral,0.4476466581206241,1,0.10142348754448399,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001380986100,terminal,0.8584541609883343,2,0.26912811387900354,"Возможный конечный получатель: вход ≈70,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003089018100,terminal,0.8859989994917644,2,0.38122775800711745,"Возможный конечный получатель: вход ≈230,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008742266100,peripheral,0.438581284841866,1,0.1258896797153025,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003044431100,terminal,0.9030472000341376,0,0.7740213523131673,"Возможный конечный получатель: вход ≈60,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003321423100,terminal,0.873133357718737,10,0.6712633451957295,"Возможный конечный получатель: вход ≈100,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
