gid,role,role_score,cluster_id,priority_score,evidence,secondary_role,uncertainty_reason,depth,is_seed,truncated_by_depth,p_continue,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pagerank,pass_through,retention,balance_similarity,fifo_0d,fifo_1d,fifo_2d,median_fifo_lag,pagerank_amount,pagerank_count,hits_authority,hits_hub,betweenness,weighted_betweenness,direct_seed_in,seed_affinity,n_seed_reachable,max_in_sources_day,max_out_targets_day,repeated_in_edges,repeated_out_edges,repeat_route_count,reciprocal_neighbors,cycle_count,temporal_cycle_count,participation,fragmentation_impact,cluster_stability,component_id,role_stability,observability,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,priority_connectivity,priority_exposure,priority_seed,priority_temporal,priority_role,priority_uncertainty
100000006707582100,distributor,0.958306916426513,8,0.972864768683274,"Гипотеза распределения: 14 получателей; выход ≈961,1 тыс. ₸. Исходящий объём преобладает. Выборка неполная.",peripheral,cluster stability=0.49,1,False,False,0.4924147163062537,2,14,2,15,39520.0,961138.0,0.0005348605728715931,24.320293522267207,0.0,0.04111792479331792,0.4433198380566802,0.4433198380566802,0.4433198380566802,0.0,0.0005348605728715931,0.0005648600493700764,1.3652692292118167e-05,0.0008435117296086319,0.00036346737439438065,0.000355871745091209,1,0.4965853037914095,1,1,5,0.0,1.0,0,1,1,1,0.37354316351607075,8,0.49075994048372795,0,1.0,1.0,0.5417611060743428,0.4623808707665434,0.9073487031700289,0.363383188387507,0.7008746547124944,0.09265129682997109,0.7865141549945805,0.911392594086595,0.6159351623211562,0.3888677090315751,0.9073487031700289,0.03799876759350952
100000003239379100,terminal,0.8772587264373031,9,0.5462633451957295,"Возможный конечный получатель: вход ≈92,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.19528557952361666,1,0,1,0,92500.0,0.0,0.00029928811247718386,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029928811247718386,0.00029237526899451226,5.314096835860335e-06,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9653945111492281,0,1.0,1.0,0.5816749773345422,0.039434724091520865,0.0,0.727241614305118,0.22207693934852538,0.272758385694882,0.0,0.49844884480394636,0.6159351623211562,0.11480054397098821,0.727241614305118,0.06118024601709145
100000000979923100,terminal,0.8902148447571985,10,0.6908362989323843,"Возможный конечный получатель: вход ≈97,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.16201825793915794,1,0,1,0,97900.0,0.0,0.0002988029854459805,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002988029854459805,0.0003037522070121799,0.00015463249149669835,0.0,0.0,0.0,1,1.0489051868641979,5,1,0,0.0,0.0,0,0,0,0,0.0,0,0.7941293025362319,0,1.0,1.0,0.6064936536718042,0.039434724091520865,0.0,0.75603298834933,0.2686238699535076,0.24396701165067003,0.0,0.5629233783469936,0.8206949487980245,0.11480054397098821,0.75603298834933,0.06180063048162699
100000001111763100,peripheral,0.44134860767811446,1,0.28870106761565834,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.22261285925174246,1,0,1,0,17144.0,0.0,0.00028760863350938944,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028760863350938944,0.0002897264820829517,1.1297422522414954e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.4533998186763373,0.039434724091520865,0.0,0.5747808718264124,0.1956534518040414,0.42521912817358765,0.0,0.24789727798934919,0.6159351623211562,0.11480054397098821,0.5747808718264124,0.13848815950155544
100000003865939100,terminal,0.8383746118580127,67,0.5662811387900356,"Возможный конечный получатель: вход ≈81,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.19446314335875906,1,0,1,0,81465.0,0.0,0.0005254692083819941,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0005254692083819941,0.0005249580416040165,5.092911218277762e-143,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,15,1.0,1.0,0.49654351767905713,0.039434724091520865,0.0,0.6408324707955838,0.294824937569166,0.3591675292044162,0.0,0.567321613030435,0.6159351623211562,0.11480054397098821,0.6408324707955838,0.0916935759073824
100000002858835100,peripheral,0.4287457183241546,1,0.34830960854092524,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.21702734585559566,1,0,1,0,24400.0,0.0,0.0002891201169880848,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002891201169880848,0.0002897264820829517,1.1706374164837521e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.47575929283771534,0.039434724091520865,0.0,0.6027872926129898,0.19994059593215527,0.3972127073870102,0.0,0.28284480069243023,0.6159351623211562,0.11480054397098821,0.6027872926129898,0.1615763034453019
100000003404627100,consolidator,0.6336131103299477,38,0.8910142348754448,"Гипотеза сбора: 4 отправителей; вход ≈877,7 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная.",terminal,role margin=0.04; cluster stability=0.63,1,False,False,0.501196628089546,4,0,5,0,877700.0,0.0,0.0013678450652884104,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0013678450652884104,0.0009210590903546849,8.636933277137363e-05,0.0,0.0,0.0,1,1.297186258241447,5,3,0,1.0,0.0,0,0,0,0,0.2903798054536486,0,0.6334978070175439,0,0.675,1.0,0.9267565729827743,0.1234522207267833,0.0,0.8869043625763582,0.4583317304004328,0.07324342701722575,0.1179419525065963,0.9136421148592877,0.8295027779795192,0.33058571282636895,0.9267565729827743,0.33474649273486307
100000008691027100,peripheral,0.44012275811251367,1,0.2944839857651246,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.22189034346937703,1,0,1,0,17534.0,0.0,0.00028768987366328846,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028768987366328846,0.0002897264820829517,1.132348601123938e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.4555757026291931,0.039434724091520865,0.0,0.5775049819721919,0.195953718707956,0.4224950180278081,0.0,0.2511349100113195,0.6159351623211562,0.11480054397098821,0.5775049819721919,0.14060472075879962
100000004071080100,consolidator,0.9647437292866593,0,0.9555160142348754,"Гипотеза сбора: 9 отправителей; вход ≈238,6 тыс. ₸, выход ≈46,5 тыс. ₸. Входящий объём преобладает. Выборка неполная.",transit,нет существенной по наблюдаемым данным,1,False,False,0.9750403737579406,9,2,16,5,238600.0,46500.0,0.001362088575113176,0.19488683989941324,0.8051131601005868,0.19488683989941324,0.5483870967741935,0.8709677419354839,0.8709677419354839,2.0,0.001362088575113176,0.0017009513360910272,0.008901110347239616,0.0001835725893624604,2.813685289696641e-05,3.863863602048205e-05,1,0.6190417320443915,2,2,1,5.0,1.0,2,1,1,1,0.3263132887584843,1,0.926553759119858,0,1.0,1.0,0.9216527317481318,0.6677070624075699,0.5330331412103746,0.7873794036548781,0.6602652050470387,0.07834726825186822,0.421887321410477,0.9086137179607636,0.7279235964848573,0.6679259434337752,0.9216527317481318,0.03203433121427968
100000002864680100,terminal,0.865764397890447,9,0.5142348754448398,"Возможный конечный получатель: вход ≈55,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.2027549939928865,1,0,1,0,55932.0,0.0,0.00029325905230383664,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029325905230383664,0.00029237526899451226,5.1779404103016545e-06,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9653945111492281,0,1.0,1.0,0.5617293744333636,0.039434724091520865,0.0,0.7016986619787712,0.21490389664389906,0.2983013380212288,0.0,0.4635527642503601,0.6159351623211562,0.11480054397098821,0.7016986619787712,0.06222528441869476
100000001330685100,consolidator,0.9836599018785259,6,0.9172597864768683,"Гипотеза сбора: 3 отправителей; вход ≈2,44 млн ₸, выход ≈100,5 тыс. ₸. Входящий объём преобладает. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.7363396497002522,3,1,7,1,2435923.0,100500.0,0.00043543680362437954,0.04125746175063826,0.9587425382493617,0.041257461750638255,0.0,0.0,0.0,-1.0,0.00043543680362437954,0.0003328959387296404,0.00815122033267101,2.662190607622267e-142,1.922024458454748e-05,1.922024458454748e-05,1,0.7414981602973734,3,2,1,1.0,0.0,0,0,0,0,0.24604949347573735,1,0.967029417610813,0,1.0,1.0,0.9636886708411688,0.19815025812619677,0.3015850144092219,0.902485760225955,0.46738149324294975,0.05,0.288028779689667,0.9617952608551171,0.7594738633887719,0.3213495387556527,0.9636886708411688,0.01571582893514137
100000008745725100,peripheral,0.4078390841059911,1,0.4337188612099644,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.20393139455844092,1,0,1,0,47060.0,0.0,0.0002938403782377041,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002938403782377041,0.0002897264820829517,1.246748067616592e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.5124433363553944,0.039434724091520865,0.0,0.6492464797644641,0.20869838062966417,0.35075352023553585,0.0,0.3455626443156171,0.6159351623211562,0.11480054397098821,0.6492464797644641,0.20462869195669145
100000002621949100,terminal,0.9075930955968654,3,0.7144128113879004,"Возможный конечный получатель: вход ≈164,6 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.1567279249855441,1,0,1,0,164612.0,0.0,0.000316731988122407,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.000316731988122407,0.00031084377885293033,0.00047082007374360144,0.0,0.0,0.0,1,0.9880951242389799,4,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9140949425360565,0,1.0,1.0,0.6394265639165911,0.039434724091520865,0.0,0.7946513235485897,0.2762528735122265,0.2053486764514103,0.0,0.6309156844968269,0.791279913210836,0.11480054397098821,0.7946513235485897,0.05830096534373651
100000007908818100,peripheral,0.3137124033144799,3,0.9933274021352313,"Недостаточно признаков специальной роли: 4 отправителей, 6 получателей. Это не отсутствие риска. Выборка неполная.",consolidator,role margin=0.00,1,False,False,0.5630287993345092,4,6,4,13,727475.0,302000.0,0.00047242692921998684,0.4151345407058662,0.5848654592941338,0.4151345407058662,0.0,0.016556291390728478,0.04966887417218543,2.0,0.00047242692921998684,0.0003997708984031002,0.0009149075551772581,4.1171105878346533e-97,0.00017753957884283033,0.00017753957884283033,2,1.9761902484779597,8,2,3,0.0,3.0,0,0,0,0,0.5293464438475894,7,0.8184404984701258,0,1.0,1.0,0.858416881523378,0.39513175766212233,0.7862031700288185,0.7508025693507743,0.7604247246343906,0.14158311847662197,0.8489977684482575,0.9059139253563124,0.9865470440845377,0.24274251798295737,0.858416881523378,0.6217174906367293
100000008691495100,peripheral,0.423875644216908,1,0.36877224199288255,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.21487781950739324,1,0,1,0,27000.0,0.0,0.00028966171801407824,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028966171801407824,0.0002897264820829517,1.1823699781693745e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.484394832275612,0.039434724091520865,0.0,0.6136096795179823,0.20124175251578516,0.3863903204820177,0.0,0.29638041078066385,0.6159351623211562,0.11480054397098821,0.6136096795179823,0.17075197322773814
100000003832231100,peripheral,0.38319035365737814,3,0.6681494661921709,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.1783939777191115,1,0,1,0,35000.0,0.0,0.00029098896210453954,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029098896210453954,0.00031084377885293033,0.00042768302496093966,0.0,0.0,0.0,1,0.9880951242389799,4,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9140949425360565,0,1.0,1.0,0.5680983680870353,0.039434724091520865,0.0,0.7040214363169375,0.25493392333429055,0.2959785636830625,0.0,0.5075213425435017,0.791279913210836,0.11480054397098821,0.7040214363169375,0.3130440598055899
100000002371751100,peripheral,0.7146561081869613,59,0.7611209964412812,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная.",transit,нет существенной по наблюдаемым данным,1,False,False,0.4568190554398809,1,1,5,1,200000.0,250000.0,0.0005254692083819941,1.25,0.0,0.8,0.0,0.25,0.85,2.0,0.0005254692083819941,0.0005249580416040165,1.3230644093128354e-138,7.187546553669347e-138,1.981468513870874e-07,1.981468513870874e-07,1,0.4965853037914095,1,1,1,1.0,0.0,0,0,0,0,0.0,1,1.0,12,1.0,1.0,0.4535244786944696,0.3641904183059698,0.3333573487031701,0.40143958131004637,0.3113636933244353,0.5464755213055303,0.07744121290069153,0.826159656996339,0.6159351623211562,0.2713324889943325,0.4535244786944696,0.23573961178626046
100000002894076100,consolidator,0.6623876830881519,7,0.927491103202847,"Гипотеза сбора: 4 отправителей; вход ≈1,12 млн ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная.",terminal,role margin=0.04,1,False,False,0.5400554506363825,4,0,6,0,1122782.0,0.0,0.0003806970761038305,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003806970761038305,0.0003638225891499104,0.00016132001332606137,0.0,0.0,0.0,2,1.7295932845363535,7,3,0,1.0,0.0,0,0,0,0,0.522479206820853,0,0.8466981132075471,0,0.75,1.0,0.9380666364460561,0.1271870794078062,0.0,0.894101889206534,0.5059574710177155,0.061933363553943854,0.25567282321899737,0.8403890120626197,0.9847454426610502,0.33058571282636895,0.9380666364460561,0.2837256814697201
100000001362940100,terminal,0.8903571281980631,3,0.6859430604982206,"Возможный конечный получатель: вход ≈81,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.16656265936408549,1,0,1,0,81000.0,0.0,0.00030012530130786873,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00030012530130786873,0.00031084377885293033,0.00045106189236939626,0.0,0.0,0.0,1,0.9880951242389799,4,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9140949425360565,0,1.0,1.0,0.6093268359020853,0.039434724091520865,0.0,0.7563491737734735,0.26681114753357876,0.24365082622652645,0.0,0.5749712843190011,0.791279913210836,0.11480054397098821,0.7563491737734735,0.06304150281638324
100000008741372100,peripheral,0.41555181631181043,1,0.4025800711743772,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.20828101927927786,1,0,1,0,35975.0,0.0,0.00029153128309419,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029153128309419,0.0002897264820829517,1.2156242585344006e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.4988553943789665,0.039434724091520865,0.0,0.6321070748626435,0.2049450443307318,0.3678929251373565,0.0,0.32145146785531686,0.6159351623211562,0.11480054397098821,0.6321070748626435,0.18787172653194242
100000002618492100,terminal,0.9328146485755053,10,0.8322953736654805,"Возможный конечный получатель: вход ≈296,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.36970771877138336,2,0,2,0,296500.0,0.0,0.0003669360531360661,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003669360531360661,0.0003357609462434099,0.00017644755195803937,0.0,0.0,0.0,1,1.2955021508058044,6,1,0,0.0,0.0,0,0,0,0,0.4798648652491547,0,0.7941293025362319,0,1.0,1.0,0.8454555757026294,0.09088156123822341,0.0,0.8506992190566786,0.45191596659291267,0.14930078094332144,0.21688654353562004,0.7244644688188784,0.8313377423923307,0.11480054397098821,0.8506992190566786,0.048673399932156206
100000002750332100,peripheral,0.42915310029072934,2,0.41548042704626337,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00; cluster stability=0.59,1,False,False,0.22766686049510268,1,0,1,0,11360.0,0.0,0.00028524943030577626,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028524943030577626,0.0002964556685139772,1.311932401522899e-05,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.590644279518661,0,1.0,1.0,0.4848481414324569,0.039434724091520865,0.0,0.6018819993539348,0.19923997315635456,0.3981180006460652,0.0,0.34879290421693443,0.6159351623211562,0.11480054397098821,0.6018819993539348,0.1991073480128296
100000004948177100,consolidator,0.7407751959011417,5,0.8064946619217082,"Гипотеза сбора: 3 отправителей; вход ≈437,2 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная.",terminal,role margin=0.07,1,False,False,0.8733948404273117,3,0,8,0,437163.0,0.0,0.0004196507537709776,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0004196507537709776,0.00044072507356530716,0.0009603788746401947,0.0,0.0,0.0,1,0.5573953664166275,2,1,0,1.0,0.0,0,0,0,0,0.0,0,0.969997822742277,0,0.925,1.0,0.9357887579329103,0.13246971736204574,0.0,0.8621052122401336,0.3005967347221909,0.06421124206708972,0.0,0.8571271120363038,0.7134885431040744,0.1985027572506663,0.9357887579329103,0.222188607705431
100000002511825100,terminal,0.889641040190168,0,0.6209964412811388,"Возможный конечный получатель: вход ≈65,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.20242132910737656,1,0,1,0,65000.0,0.0,0.0002961396346533553,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002961396346533553,0.00029241697620831404,0.0017117882048812794,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.926553759119858,0,1.0,1.0,0.6134519492293744,0.039434724091520865,0.0,0.7547578670892623,0.21915767778268908,0.2452421329107377,0.0,0.596214309276019,0.6159351623211562,0.11480054397098821,0.7547578670892623,0.06579759099543894
100000008566737100,terminal,0.9394068890524716,0,0.8514234875444839,"Возможный конечный получатель: вход ≈230,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.23771937896894765,2,0,2,0,230000.0,0.0,0.00034746836462379516,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00034746836462379516,0.00034262198187104306,0.0005665503573035376,0.0,0.0,0.0,1,0.9880951242389799,4,2,0,0.0,0.0,0,0,0,0,0.49542533081285445,0,0.8721422204433547,0,1.0,1.0,0.8490367180417044,0.09088156123822341,0.0,0.8653486423388259,0.4703311817720216,0.1346513576611741,0.23350923482849603,0.7415875460172855,0.791279913210836,0.2376473254759746,0.8653486423388259,0.0449350964531307
100000008661585100,peripheral,0.41110749965933335,1,0.4194839857651246,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.20879313235105648,1,0,1,0,43141.0,0.0,0.0002930240188450625,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002930240188450625,0.0002897264820829517,1.236672802445068e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.5069469628286492,0.039434724091520865,0.0,0.6419833340903703,0.20758072048731543,0.35801666590962966,0.0,0.3358506939148381,0.6159351623211562,0.11480054397098821,0.6419833340903703,0.19777995488065694
100000004759121100,peripheral,0.29752017066132064,0,0.9848754448398577,"Недостаточно признаков специальной роли: 6 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная.",consolidator,role margin=0.00,1,False,False,0.9544432929110921,6,2,10,6,710000.0,312000.0,0.0014177596299523375,0.4394366197183099,0.5605633802816902,0.4394366197183099,0.1987179487179487,0.33653846153846156,0.33653846153846156,1.0,0.0014177596299523375,0.0010171853513239403,0.009917578091507307,2.6492668460081204e-122,7.7079125189577e-05,7.7079125189577e-05,1,0.7414981602973734,3,1,1,2.0,1.0,0,1,1,1,0.3378510345778394,4,0.926553759119858,0,1.0,1.0,0.8943996207526208,0.4724074852332877,0.5539265129682998,0.7352496806433844,0.659963894704199,0.1056003792473792,0.6614262164363381,0.9607148130206496,0.7594738633887719,0.47425970758805874,0.8943996207526208,0.6748827778938872
100000004360785100,terminal,0.8921139283838906,5,0.6610320284697508,"Возможный конечный получатель: вход ≈94,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.1904193007468256,1,0,1,0,94705.0,0.0,0.00029415292610838215,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029415292610838215,0.00029096857266802163,0.00040541881313830425,0.0,0.0,0.0,1,0.5573953664166275,2,1,0,0.0,0.0,0,0,0,0,0.0,0,0.969997822742277,0,1.0,1.0,0.6138825929283772,0.039434724091520865,0.0,0.7602531741864236,0.22806559593215528,0.23974682581357643,0.0,0.5831494065493716,0.7134885431040744,0.11480054397098821,0.7602531741864236,0.06291369863787721
100000005092518100,peripheral,0.42550557423963214,1,0.36165480427046265,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.21574037244513367,1,0,1,0,26144.0,0.0,0.00028948340629167423,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028948340629167423,0.0002897264820829517,1.1786368795483622e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.4815049864007253,0.039434724091520865,0.0,0.6099876128008175,0.20079135215991328,0.3900123871991825,0.0,0.2913248849847494,0.6159351623211562,0.11480054397098821,0.6099876128008175,0.16736452250901884
100000008737958100,terminal,0.8622267968948369,1,0.5155693950177936,"Возможный конечный получатель: вход ≈53,4 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.4795777782813501,2,0,2,0,53373.0,0.0,0.00029798826272575153,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029798826272575153,0.00029810133814540154,1.2153183068990778e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.7162171350861288,0.09088156123822341,0.0,0.693837326432971,0.2263974464659631,0.28378286491387117,0.0,0.4575063981901464,0.6159351623211562,0.11480054397098821,0.7162171350861288,0.06303212191976264
100000003044518100,peripheral,0.4019437135210283,7,0.49644128113879005,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.20914256096895642,1,0,1,0,34423.0,0.0,0.00028599841635382873,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028599841635382873,0.00029065243364184923,3.3817872775694093e-06,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.8466981132075471,0,1.0,1.0,0.5297937443336356,0.039434724091520865,0.0,0.6623473032866039,0.19271750874354318,0.33765269671339615,0.0,0.4068699012888297,0.6159351623211562,0.11480054397098821,0.6623473032866039,0.2433311022448633
100000004159526100,consolidator,0.928632967882874,13,0.974644128113879,"Гипотеза сбора: 4 отправителей; вход ≈275,0 тыс. ₸, выход ≈68,0 тыс. ₸. Входящий объём преобладает. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,1,False,False,0.6817396055192007,4,4,4,6,275037.0,68000.0,0.0008468750567535392,0.24723946232688693,0.752760537673113,0.24723946232688693,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.0,0.0008468750567535392,0.0007680760201060539,3.30308076592064e-05,2.649089551995078e-112,9.788454458522118e-05,9.788454458522118e-05,1,0.865638695985998,3,2,1,0.0,2.0,0,1,1,1,0.45627871659741914,5,1.0,0,1.0,1.0,0.8414065952952754,0.46805135885547233,0.5646974063400576,0.741325772511276,0.7243579420832265,0.1585934047047246,0.7462142502812206,0.8787080365738589,0.7654680804706224,0.4079143459244395,0.8414065952952754,0.06271078466774334
100000007544358100,transit,0.4631306946460154,5,0.844306049822064,"Гипотеза транзита: 2 отправ., 1 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная.",peripheral,role margin=0.06,1,False,False,0.41118585388691403,2,1,2,3,322500.0,350000.0,0.0003386626050701595,1.0852713178294573,0.0,0.9214285714285715,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.0003386626050701595,0.0003449214164894088,0.0004461580548975595,2.5765687585796147e-136,1.9616538287321655e-05,1.9616538287321655e-05,1,0.5573953664166275,2,1,1,0.0,1.0,0,0,0,0,0.0,1,0.969997822742277,0,0.825,1.0,0.6570149592021759,0.40512893551721474,0.4203890489913545,0.5087227564064128,0.3907900170015009,0.3429850407978241,0.2263560709975196,0.8451279230712601,0.7134885431040744,0.1364170136621815,0.6570149592021759,0.4537232409945231
100000005901606100,peripheral,0.41575708784135945,1,0.4012455516014235,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.20808286267793927,1,0,1,0,35660.0,0.0,0.00029146566604681,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029146566604681,0.0002897264820829517,1.2146051869663308e-13,0.0,0.0,0.0,1,0.4965853037914095,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.498447416137806,0.039434724091520865,0.0,0.6316509159080901,0.20487831835208412,0.3683490840919099,0.0,0.3207747783584636,0.6159351623211562,0.11480054397098821,0.6316509159080901,0.18741039065519122
100000006658598100,peripheral,0.42411355792110517,5,0.5195729537366548,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,1,False,False,0.22628446432918192,1,0,1,0,9000.0,0.0,0.00028499869778211135,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028499869778211135,0.00029096857266802163,0.0003787197996561249,0.0,0.0,0.0,1,0.5573953664166275,2,1,0,0.0,0.0,0,0,0,0,0.0,0,0.969997822742277,0,1.0,1.0,0.4984020852221215,0.039434724091520865,0.0,0.6130809823975442,0.20708027564745776,0.38691901760245584,0.0,0.3970849516409222,0.7134885431040744,0.11480054397098821,0.6130809823975442,0.2286758400035607
