gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,total_kzt,total_tx,pass_through,balance_similarity,retention,in_flow_share,out_flow_share,truncated_by_depth,pagerank_amount,pagerank_count,hits_hub_amount,hits_authority_amount,hits_hub_count,hits_authority_count,hits_hub,hits_authority,betweenness,weighted_betweenness,brokerage,in_source_hhi,out_target_hhi,repeated_in_edges,repeated_out_edges,active_in_days,active_out_days,first_in_day,last_in_day,first_out_day,last_out_day,max_in_sources_day,max_out_targets_day,in_day_concentration,out_day_concentration,fifo_0d,fifo_1d,fifo_2d,median_fifo_lag,repeat_route_count,repeat_route_occurrences,repeat_route_kzt,direct_seed_in,seed_affinity,n_seed_reachable,min_seed_distance,is_articulation,fragmentation_impact,reciprocal_neighbors,cycle_count,temporal_cycle_count,cluster_id,cluster_stability,participation,clusters_touched,boundary_kzt,component_id,p_continue,p_in_deg,p_out_deg,p_in_tx,p_out_tx,p_in_kzt,p_out_kzt,p_total_kzt,p_total_tx,p_pagerank_amount,p_pagerank_count,p_authority,p_hub,p_betweenness,p_weighted_betweenness,p_brokerage,p_seed_affinity,p_direct_seed,p_participation,p_fragmentation,p_sync_in,p_sync_out,p_repeat_route,p_repeat_edge,p_reciprocal,p_cycle,p_boundary_kzt,p_cluster_touch,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,role,secondary_role,role_stability,observability,role_score,uncertainty_reason,priority_connectivity,priority_exposure,priority_seed,priority_temporal,priority_role,priority_uncertainty,priority_raw,priority_score,evidence
100000002705460100,3,False,1,0,95000.0,0.0,1,0,95000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0005542388833070501,0.00043423502023945816,0.0,1.1198151530960548e-05,0.0,1.0086403116937329e-05,0.0,1.0642277323948938e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,2,2,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,5,0.969997822742277,0.0,1,0.0,0,0.2806755098297827,0.39913871260199457,0.0,0.33204895738893925,0.0,0.6378059836808704,0.0,0.5628084342754599,0.2628981606101391,0.8589857651245552,0.7370996441281139,0.6210335448776065,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5869106980961016,0.039434724091520865,0.0,0.7243463202772212,0.1920780514481695,0.27565367972277877,terminal,peripheral,1.0,1.0,0.8759558441247495,нет существенной по наблюдаемым данным,0.0,0.6063017981987678,0.1890458185053381,0.11480054397098821,0.7243463202772212,0.07520819476321265,0.26082976629622073,0.3572064056939502,"Возможный конечный получатель: вход ≈95,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002952756100,3,False,1,0,47000.0,0.0,1,0,47000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00036563435650927484,0.0003719838224786468,0.0,1.5126673426105943e-07,0.0,1.4351862533607752e-07,0.0,1.4739267979856848e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,7,7,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,8,0.42780284713827166,0.0,1,0.0,0,0.29333670613299295,0.39913871260199457,0.0,0.33204895738893925,0.0,0.46940163191296463,0.0,0.4013010318528488,0.2628981606101391,0.6623665480427047,0.6576957295373665,0.44741613780598366,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.527187216681777,0.039434724091520865,0.0,0.6549365016441803,0.17137631657272465,0.34506349835581973,peripheral,terminal,1.0,1.0,0.4052785742601189,role margin=0.00; cluster stability=0.43,0.0,0.47112652051811377,0.1890458185053381,0.11480054397098821,0.6549365016441803,0.280189035986402,0.23439926540433223,0.2393238434163701,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004634420100,3,False,1,0,26150.0,0.0,1,0,26150.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002880889291578386,0.00028762143165141004,0.0,3.8633325199478254e-13,0.0,2.7257997459035532e-67,0.0,1.9316662599739127e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,22,22,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.3018031704558137,0.39913871260199457,0.0,0.33204895738893925,0.0,0.3306890299184044,0.0,0.2687303723642889,0.2628981606101391,0.15658362989323843,0.043816725978647685,0.3844061650045331,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.4899932003626473,0.039434724091520865,0.0,0.6099602087930406,0.08740167244461078,0.3900397912069594,peripheral,terminal,1.0,1.0,0.4255179060431318,role margin=0.00,0.0,0.31354263648184916,0.1890458185053381,0.11480054397098821,0.6099602087930406,0.18012463035084986,0.19022996134946243,0.09030249110320285,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000583220100,3,False,1,1,5000.0,761255.0,1,4,766255.0,5,152.251,0.006568101358940171,0.0,0.0065252429021670335,0.993474757097833,False,0.00029648990405365115,0.00032767563432041345,1.414954206171432e-132,1.4601645822570657e-08,0.0,5.069132732765671e-08,7.07477103085716e-133,3.264648657511368e-08,1.9616538287321655e-05,1.9616538287321655e-05,1.9616538287321655e-05,1.0,1.0,0.0,1.0,1,4,26,26,5,28,1,1,1.0,1.0,0.0,0.0,1.0,2.0,0,0,0.0,0,0.1832664908781999,2,3,1,1,0,0,0,65,1.0,0.012965328214469496,2,5000.0,0,0.32685368349751576,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.6203170028818443,0.012919310970081596,0.840057636887608,0.9030955585464334,0.823014804845222,0.3505338078291815,0.5313612099644128,0.4274705349048051,0.29394812680115273,0.3831385642737897,0.37649063032367974,0.3823038397328882,0.4197064056939502,0.0,0.013192612137203167,0.24478178368121442,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0158311345646438,0.8781965006729475,0.23289891205802357,0.201226608945149,0.46397694524495675,0.18447238323683046,0.2807005590018952,0.5360230547550433,peripheral,distributor,1.0,1.0,0.5776657060518733,role margin=0.07,0.23031385463868054,0.7343816306883224,0.3270907473309609,0.11480054397098821,0.46397694524495675,0.3101545474852266,0.3686599531570133,0.6952846975088968,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000003286537100,3,False,2,0,153000.0,0.0,2,0,153000.0,2,0.0,0.0,1.0,1.0,0.0,False,0.00029948555341107385,0.0003123373707511871,0.0,2.616686717933865e-06,0.0,4.972262447241442e-06,0.0,3.794474582587654e-06,0.0,0.0,0.0,0.5001922337562476,0.0,0.0,0.0,1,0,28,28,0,0,2,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.2440765535034179,3,3,0,0,0,0,0,2,0.8164170841220847,0.0,1,0.0,0,0.36834313325666795,0.8538077969174978,0.0,0.7398005439709883,0.0,0.735040797824116,0.0,0.6552265589950651,0.6058770749214895,0.3963523131672598,0.4524021352313167,0.5702629193109701,0.0,0.0,0.0,0.0,0.44973309608540923,0.0,0.0,0.0,0.9505893019038985,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.793959655485041,0.09088156123822341,0.0,0.793435405622656,0.19162677492313104,0.206040344514959,terminal,peripheral,1.0,1.0,0.9070459325301952,нет существенной по наблюдаемым данным,0.0,0.6089037321030332,0.36989546263345197,0.2376473254759746,0.793959655485041,0.05660007859652132,0.318413072636415,0.5596085409252669,"Возможный конечный получатель: вход ≈153,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002958345100,3,False,1,0,307000.0,0.0,1,0,307000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002985556958247789,0.00029446098672670997,0.0,4.236977894700532e-07,0.0,2.4757005041164616e-07,0.0,3.356339199408497e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,15,15,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.1832664908781999,2,3,0,0,0,0,0,11,0.971875,0.0,1,0.0,0,0.2491595578852068,0.39913871260199457,0.0,0.33204895738893925,0.0,0.8631006346328196,0.0,0.7828622700762674,0.2628981606101391,0.3830071174377224,0.2431049822064057,0.46917497733454216,0.0,0.0,0.0,0.0,0.4197064056939502,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6091908431550317,0.039434724091520865,0.0,0.7610427930782064,0.14926777564745775,0.23895720692179356,terminal,peripheral,1.0,1.0,0.8924692568851929,нет существенной по наблюдаемым данным,0.0,0.5273963256130452,0.3270907473309609,0.11480054397098821,0.7610427930782064,0.056711318809189545,0.27106345299837126,0.400355871886121,"Возможный конечный получатель: вход ≈307,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000005055454100,3,False,1,0,6500.0,0.0,1,0,6500.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0005025565143755619,0.0004531696024413959,0.0,1.3116845474683557e-99,0.0,0.0,0.0,6.558422737341779e-100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,14,14,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,27,1.0,0.0,1,0.0,3,0.33223597192778204,0.39913871260199457,0.0,0.33204895738893925,0.0,0.04669084315503173,0.0,0.03230148048452221,0.2628981606101391,0.7793594306049823,0.7557829181494662,0.23164097914777879,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.41027878513145966,0.039434724091520865,0.0,0.5130026040764873,0.18750732191080297,0.48699739592351265,peripheral,terminal,1.0,1.0,0.4691488281655807,role margin=0.00,0.0,0.3887738305641104,0.1890458185053381,0.11480054397098821,0.5130026040764873,0.206381043533514,0.19839788423503782,0.12055160142348754,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008738526100,3,False,1,1,15000.0,140000.0,1,1,155000.0,2,9.333333333333334,0.10714285714285714,0.0,0.0967741935483871,0.9032258064516129,False,0.0002859079625369992,0.0003038978815254394,2.3848799737426974e-140,1.7620468456995988e-06,0.0,7.42513207576782e-07,1.1924399868713487e-140,1.2522800266381904e-06,2.139985994980544e-05,2.139985994980544e-05,2.139985994980544e-05,1.0,1.0,0.0,0.0,1,1,21,21,26,26,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,1,1,0,0,0,18,0.946236559139785,0.0,1,0.0,0,0.3132841996329514,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.16817769718948322,0.5698847262247838,0.6590399282189322,0.6058770749214895,0.06227758007117438,0.37433274021352314,0.5117860380779692,0.2334293948126801,0.4532554257095159,0.4488926746166951,0.4515859766277129,0.27001779359430605,0.0,0.0,0.24478178368121442,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.27659791477787854,0.20262732799233743,0.31095100864553316,0.23729125365411197,0.2320484960650647,0.6890489913544668,peripheral,distributor,1.0,1.0,0.8600720461095102,нет существенной по наблюдаемым данным,0.2540689257554495,0.5868476588381863,0.1890458185053381,0.11480054397098821,0.31095100864553316,0.08211639214665166,0.2917764120695308,0.48398576512455516,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000001298099100,3,False,1,0,19000.0,0.0,1,0,19000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00029106727037893674,0.0002984095652679285,0.0,3.7845408749880214e-07,0.0,4.346076973978804e-07,0.0,4.065308924483413e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,6,6,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,8,0.7423869311875693,0.0,1,0.0,0,0.31173642895001524,0.39913871260199457,0.0,0.33204895738893925,0.0,0.22824116047144152,0.0,0.18371467025572005,0.2628981606101391,0.2491103202846975,0.3082740213523132,0.4814143245693563,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.48405485040797824,0.039434724091520865,0.0,0.5979061395166032,0.11417547137699513,0.4020938604833968,peripheral,terminal,1.0,1.0,0.43094223721752856,role margin=0.00,0.0,0.3225904045697793,0.1890458185053381,0.11480054397098821,0.5979061395166032,0.18357257391957094,0.1911874605795994,0.09519572953736655,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006491272100,3,False,1,0,26200.0,0.0,1,0,26200.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028809667586814574,0.00028762143165141004,0.0,3.864058020667381e-13,0.0,2.7257997459035532e-67,0.0,1.9320290103336904e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.3062952358818614,0.39913871260199457,0.0,0.33204895738893925,0.0,0.3343155031731641,0.0,0.27209510991476,0.2628981606101391,0.1590302491103203,0.043816725978647685,0.3868993653671804,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.4910924750679964,0.039434724091520865,0.0,0.6107916006185228,0.08758516888589192,0.3892083993814772,peripheral,terminal,1.0,1.0,0.4251437797216647,role margin=0.00,0.0,0.3157175747695729,0.1890458185053381,0.11480054397098821,0.6107916006185228,0.1814922117074794,0.1908599660231414,0.0927491103202847,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000552584100,3,False,1,1,2500000.0,57500.0,3,1,2557500.0,4,0.023,0.022999999999999996,0.977,0.9775171065493646,0.022482893450635387,False,0.0013958085598048194,0.0007460673335463917,1.730437999304808e-80,2.5298170480359806e-80,2.5449451176498793e-225,7.63683126998189e-225,8.65218999652404e-81,1.2649085240179903e-80,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2,1,8,16,12,12,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,0,0.1832664908781999,2,3,0,0,0,2,1,21,1.0,0.0,1,0.0,0,0.36004556038240876,0.39913871260199457,0.23054755043227665,0.8481414324569356,0.1707492795389049,0.9954669084315503,0.4020172910662824,0.9793629430237775,0.7860026917900403,0.9706405693950177,0.922153024911032,0.2742520398912058,0.5345821325648416,0.0,0.0,0.0,0.4197064056939502,0.0,0.0,0.0,0.45920217588395285,0.35086455331412103,0.0,0.41851106639839036,0.0,0.342911877394636,0.0,0.4152086137281292,0.7050441523118768,0.12250040376850604,0.3225504322766571,0.8231711919218679,0.2720199449754522,0.17682880807813206,peripheral,terminal,1.0,1.0,0.3295729636351594,role margin=0.00,0.0,0.9275339307638393,0.3270907473309609,0.2670851327295935,0.8231711919218679,0.621843824329832,0.41640587960573505,0.7633451957295374,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005187208100,3,False,1,0,14160.0,0.0,1,0,14160.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00031025475654085805,0.0003197853144734369,0.0,6.943126050002707e-05,0.0,5.8502084438227653e-05,0.0,6.396667246912736e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,17,17,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,6,0.967029417610813,0.0,1,0.0,0,0.3153451886518348,0.39913871260199457,0.0,0.33204895738893925,0.0,0.1554850407978241,0.0,0.11978465679676985,0.2628981606101391,0.48798932384341637,0.4886565836298932,0.699456029011786,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5022098821396193,0.039434724091520865,0.0,0.6120624892943813,0.14562008881471752,0.38793751070561866,peripheral,terminal,1.0,1.0,0.4245718798175284,role margin=0.00,0.0,0.3874315816361187,0.1890458185053381,0.11480054397098821,0.6120624892943813,0.22293902672019356,0.208836477152003,0.15569395017793594,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003528285100,3,False,4,4,118870.0,548000.0,5,6,666870.0,11,4.6100782367292,0.2169160583941606,0.0,0.17825063355676518,0.8217493664432348,False,0.0004019557266097246,0.0004598583377864593,0.0005749805141930747,0.003306076574576806,0.005022480714476441,0.004108322453418569,0.0027987306143347577,0.0037071995139976877,0.00011504626015844327,8.857164257002807e-05,0.00010180895136423568,0.3641509481098436,0.3624127550748575,1.0,1.0,5,5,13,30,2,30,1,2,0.25,0.5,0.5047530916126861,0.6814166736771263,0.6814166736771263,0.0,0,0,0.0,0,0.2449128565059639,2,3,1,2,0,0,0,3,0.9140949425360565,0.30365320429803877,3,118870.0,0,0.8966185273205609,0.9684950135992747,0.7881844380403458,0.9204442429737081,0.7298270893371758,0.6876699909338169,0.7997118155619597,0.8927770300583221,0.914535666218035,0.7095195729537367,0.7611209964412812,0.9782411604714415,0.920749279538905,0.7579298831385642,0.7393526405451448,0.7579298831385642,0.47597864768683273,0.0,0.41160949868073876,0.5740037950664136,0.45920217588395285,0.7896253602305475,0.0,0.41851106639839036,0.0,0.0,0.6543535620052771,0.9443696724988784,0.7104827742520399,0.536574540342388,0.7989913544668589,0.46705845551817055,0.5272512442073618,0.20100864553314113,peripheral,distributor,1.0,1.0,0.3404538904899135,role margin=0.00,0.5988559413795714,0.9324023412634981,0.3580404804270463,0.45456007027331075,0.7989913544668589,0.6149623366784361,0.6280638467903136,0.9452846975088968,"Недостаточно признаков специальной роли: 4 отправителей, 4 получателей. Это не отсутствие риска. Выборка неполная."
100000001484381100,3,False,2,0,95585.0,0.0,4,0,95585.0,4,0.0,0.0,1.0,1.0,0.0,False,0.0003195104012315908,0.000334937000952906,0.0,1.940105181138254e-06,0.0,2.3886793678256813e-06,0.0,2.1643922744819674e-06,0.0,0.0,0.0,0.626166594806028,0.0,1.0,0.0,3,0,6,20,0,0,1,0,0.5,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.1832664908781999,2,3,0,0,0,0,0,8,0.7423869311875693,0.0,1,0.0,0,0.6897003301513938,0.8538077969174978,0.0,0.8961922030825022,0.0,0.6391659111514053,0.0,0.5648272768057425,0.7860026917900403,0.550711743772242,0.5667259786476868,0.5353581142339076,0.0,0.0,0.0,0.0,0.4197064056939502,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.41851106639839036,0.0,0.0,0.0,0.4152086137281292,0.800827289211242,0.11790040376850605,0.0,0.7555539923701733,0.1861171973556428,0.19917271078875798,terminal,peripheral,1.0,1.0,0.889999296566578,нет существенной по наблюдаемым данным,0.0,0.6208806112885947,0.3270907473309609,0.1985027572506663,0.800827289211242,0.06829730398991851,0.30874307671128387,0.5289145907473309,"Возможный конечный получатель: вход ≈95,6 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002508637100,3,False,1,1,306410.0,8000.0,1,1,314410.0,2,0.02610880845925394,0.026108808459253938,0.9738911915407461,0.9745555166820393,0.025444483317960623,False,0.00030570807069359445,0.00030166079467990476,1.9435231668309528e-156,0.00012489667985496688,0.0,3.757412413633102e-05,9.717615834154764e-157,8.123540199564896e-05,7.925874055483496e-07,7.925874055483496e-07,7.925874055483496e-07,1.0,1.0,0.0,0.0,1,1,15,15,27,27,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,1,1,0,0,0,4,0.7190459201824033,0.0,1,0.0,0,0.256198068540121,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.8621940163191296,0.06844380403458213,0.784656796769852,0.6058770749214895,0.45373665480427045,0.3369661921708185,0.7098821396192203,0.04106628242074928,0.06928213689482471,0.07410562180579217,0.0709515859766277,0.27001779359430605,0.0,0.0,0.24478178368121442,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6398938321431447,0.11029364012539974,0.18180835734870315,0.7870802788162553,0.16344683790407277,0.2129197211837447,peripheral,terminal,1.0,1.0,0.3458138745326851,role margin=0.00,0.1018151694950154,0.7100520034475086,0.1890458185053381,0.11480054397098821,0.7870802788162553,0.4645061690156302,0.33993765686597266,0.6258896797153025,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000003149149100,3,False,1,0,245000.0,0.0,1,0,245000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002919118778785178,0.00028793948214027743,0.0,0.004596123644566798,0.0,0.0021554488565196164,0.0,0.0033757862505432073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,7,7,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.3673692847589458,3,3,0,0,0,0,0,6,0.967029417610813,0.0,1,0.0,0,0.23592700307021452,0.39913871260199457,0.0,0.33204895738893925,0.0,0.8241160471441523,0.0,0.7447285778375954,0.2628981606101391,0.26912811387900354,0.09586298932384342,0.9673617407071623,0.0,0.0,0.0,0.0,0.6427935943060499,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6761219401631913,0.039434724091520865,0.0,0.8273479161934318,0.17430113863678162,0.17265208380656816,terminal,peripheral,1.0,1.0,0.9223065622870443,нет существенной по наблюдаемым данным,0.0,0.7133242386785581,0.4760787366548043,0.11480054397098821,0.8273479161934318,0.05542061230691408,0.34535140893748467,0.6454626334519573,"Возможный конечный получатель: вход ≈245,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001538095100,3,False,2,0,280000.0,0.0,2,0,280000.0,2,0.0,0.0,1.0,1.0,0.0,False,0.00032830931482320574,0.00033370918457292033,0.0,3.7253943376133713e-06,0.0,6.118367599817513e-06,0.0,4.921880968715442e-06,0.0,0.0,0.0,0.5408163265306123,0.0,0.0,0.0,1,0,28,28,0,0,2,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.2440765535034179,3,3,0,0,0,0,0,11,0.971875,0.4591836734693877,2,100000.0,0,0.3536597518999649,0.8538077969174978,0.0,0.7398005439709883,0.0,0.8449682683590208,0.0,0.7642440556303275,0.6058770749214895,0.5765124555160143,0.5613879003558719,0.584315503173164,0.0,0.0,0.0,0.0,0.44973309608540923,0.0,0.6807387862796834,0.0,0.9505893019038985,0.0,0.0,0.0,0.0,0.0,0.6094986807387863,0.8781965006729475,0.818053037171351,0.09088156123822341,0.0,0.8244934989713816,0.3494604752395659,0.17550650102861842,terminal,peripheral,1.0,1.0,0.9210220745371217,нет существенной по наблюдаемым данным,0.20422163588390502,0.6526808894702526,0.36989546263345197,0.2376473254759746,0.8244934989713816,0.051547382639626715,0.3921112875731641,0.7295373665480427,"Возможный конечный получатель: вход ≈280,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008695133100,3,False,1,0,36610.0,0.0,1,0,36610.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028970954095408456,0.00028762143165141004,0.0,3.9911252434638105e-13,0.0,2.7257997459035532e-67,0.0,1.9955626217319053e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,10,10,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.29764976129331555,0.39913871260199457,0.0,0.33204895738893925,0.0,0.41205802357207616,0.0,0.34679228353521757,0.2628981606101391,0.2139679715302491,0.043816725978647685,0.3948322756119674,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5078309156844969,0.039434724091520865,0.0,0.6322817147138234,0.09170549806738658,0.36771828528617656,peripheral,terminal,1.0,1.0,0.4154732283787794,role margin=0.00,0.0,0.34503474963464786,0.1890458185053381,0.11480054397098821,0.6322817147138234,0.20168204830107683,0.2004682477326678,0.12722419928825623,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008749405100,3,False,1,0,37150.0,0.0,1,0,37150.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028979320542540124,0.00028762143165141004,0.0,3.996686460232907e-13,0.0,2.7257997459035532e-67,0.0,1.9983432301164536e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,23,23,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.12245642825298195,1,3,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.2945966600762442,0.39913871260199457,0.0,0.33204895738893925,0.0,0.4154578422484134,0.0,0.3497083894122925,0.2628981606101391,0.21552491103202848,0.043816725978647685,0.39551223934723484,0.0,0.0,0.0,0.0,0.27001779359430605,0.0,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5086128739800544,0.039434724091520865,0.0,0.633538974064905,0.09182226853002004,0.366461025935095,peripheral,terminal,1.0,1.0,0.41490746167079273,role margin=0.00,0.0,0.34632737218573106,0.1890458185053381,0.11480054397098821,0.633538974064905,0.2026335612850335,0.2009259262782121,0.12944839857651247,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005815602100,3,False,1,1,20000.0,165000.0,1,1,185000.0,2,8.25,0.12121212121212123,0.0,0.10810810810810811,0.8918918918918919,False,0.000548864477086124,0.0005307466964709879,1.5095668983012847e-139,2.2289628140236173e-150,0.0,0.0,7.5478344915064235e-140,1.1144814070118086e-150,1.9418391435934565e-05,1.9418391435934565e-05,1.9418391435934565e-05,1.0,1.0,0.0,0.0,1,1,2,2,21,21,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,0,0.1832664908781999,2,3,1,1,0,0,0,5,0.969997822742277,0.0,1,0.0,0,0.3036641157066274,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.24592021758839527,0.6030259365994236,0.6897711978465679,0.6058770749214895,0.8514234875444839,0.8118327402135231,0.03399818676337262,0.23919308357348704,0.3614357262103506,0.35519591141396933,0.3614357262103506,0.4197064056939502,0.0,0.0,0.24478178368121442,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.22047824116047143,0.18741113072271778,0.3184438040345821,0.18602071444928286,0.33144709894115115,0.6685529010588489,peripheral,coordinator,1.0,1.0,0.850848805476482,нет существенной по наблюдаемым данным,0.21800882558850457,0.7334585829944648,0.3270907473309609,0.11480054397098821,0.33144709894115115,0.10939622378715128,0.3414744731340275,0.630338078291815,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
